"decimalLatitude","decimalLongitude","value"
52.15162,5.59695,1
52.96554,6.73996,1
52.913,6.81842,1
53.08608,6.27882,1
51.56706,4.96093,1
51.5903,5.38699,1
51.58993,5.3861,1
51.29498,4.83495,1
52.99162,6.74265,1
52.28522,5.64367,1
51.54565,4.84984,1
51.59003,5.38612,1
51.4177,5.59427,1
52.90914,6.83814,1
51.30441,4.70599,1
52.05925,5.37019,1
52.97666,6.75199,1
51.30443,5.86533,1
52.85824,6.82295,1
52.9198,6.60944,1
53.0736,6.46436,1
52.281,5.63396,1
51.23293,4.26162,1
50.88838,3.52338,1
52.84928,6.82541,1
52.97151,6.74281,1
52.00435,6.36727,1
53.07062,6.20745,1
51.45411,4.90271,1
52.98108,6.64213,1
52.28312,5.65761,1
52.15162,5.59695,1
52.97181,6.75908,1
51.56706,4.96093,1
50.95418,4.54689,1
51.29486,4.86363,1
51.0132,5.34513,1
50.96801,5.37266,1
52.97181,6.75908,1
51.49071,5.33931,1
52.98677,6.73323,1
52.84731,6.81382,1
51.5903,5.38699,1
51.29533,4.7346,1
50.97747,5.3159,1
53.08768,6.27447,1
51.51182,4.97441,1
52.96554,6.73996,1
50.77452,4.30518,1
50.99311,5.57263,1
51.16376,3.14664,1
51.4177,5.59427,1
51.59003,5.38626,1
52.89534,6.83461,1
52.05914,5.37374,1
52.913,6.81842,1
53.07062,6.20745,1
52.99162,6.74265,1
51.97984,6.59958,1
52.95716,6.74422,1
50.98835,3.69248,1
52.95889,6.78914,1
52.03874,5.91848,1
53.08608,6.27882,1
51.56706,4.96093,1
53.0575,6.48417,1
52.90365,6.83677,1
52.98108,6.64213,1
52.98108,6.64213,1
52.97151,6.74281,1
51.30485,4.46221,1
51.19923,5.63524,1
51.46763,5.3293,1
52.80034,6.90711,1
52.01565,6.36422,1
51.80523,5.90808,1
52.79841,6.93006,1
51.46857,5.33224,1
51.63024,5.33691,1
51.99784,6.72349,1
51.3293,6.06639,1
51.29467,5.99744,1
52.92998,6.33176,1
51.29598,5.99563,1
49.54355,8.51337,1
51.46763,5.3293,1
52.45244,5.96409,1
52.93019,6.03878,1
51.30077,5.90983,1
52.90859,6.08415,1
50.99537,3.40748,1
51.38358,5.46183,1
51.08198,5.92889,1
52.95321,6.09918,1
51.90259,6.56329,1
52.9169,6.31155,1
51.00633,3.69222,1
51.00491,3.47852,1
52.45392,13.40401,1
52.85148,6.7375,1
51.47328,5.30873,1
51.48316,5.35757,1
52.4584,5.97953,1
52.79841,6.93006,1
51.98683,6.33796,1
52.423,5.89299,1
51.38358,5.46183,1
51.30413,4.79203,1
52.9169,6.31155,1
53.0731,6.09752,1
51.3306,5.92688,1
52.43409,13.418,1
50.77359,3.89405,1
52.1995,5.52193,1
52.80595,6.90854,1
52.80034,6.90711,1
50.97747,5.3159,1
50.93253,5.31499,1
52.45244,5.96409,1
51.01498,3.63509,1
50.78009,3.46861,1
51.11476,5.99764,1
52.80595,6.90854,1
51.64912,5.2155,1
52.88829,6.67633,1
52.4738,5.99132,1
51.3306,5.92688,1
51.6848,5.76419,1
52.45392,13.40401,1
52.4738,5.99132,1
51.4735,5.29678,1
52.12242,6.66722,1
52.90074,6.6514,1
51.46857,5.33224,1
52.81721,6.77525,1
51.58052,6.06748,1
52.44893,6.0354,1
53.08103,6.44041,1
51.4536,5.7298,1
51.46215,5.51146,1
51.99473,6.78496,1
52.12242,6.66722,1
51.56195,5.60169,1
52.30525,5.66606,1
51.4735,5.29678,1
51.47371,5.29841,1
52.10188,5.73291,1
52.10188,5.73291,1
51.3293,6.06639,1
51.99784,6.72349,1
51.76161,5.91468,1
52.86119,5.52424,1
51.47371,5.29841,1
52.88829,6.67633,1
51.46604,5.33394,1
52.31244,5.61452,1
51.56195,5.60169,1
52.04723,5.17015,1
52.03847,5.86863,1
52.45784,13.41388,1
51.11476,5.99764,1
52.80034,6.90711,1
52.81721,6.77525,1
51.63024,5.33691,1
52.46559,6.04356,1
50.78041,3.51114,1
51.27284,5.46528,1
51.6848,5.76419,1
51.29467,5.99744,1
51.30031,5.64781,1
52.12242,6.66722,1
52.90443,6.7148,1
52.78861,6.90862,1
51.58453,6.07383,1
51.80523,5.90808,1
52.84355,6.72351,1
51.29598,5.99563,1
51.30031,5.64781,1
51.90259,6.56329,1
51.46763,5.3293,1
51.3882,5.49982,1
51.6848,5.76419,1
51.03509,4.5472,1
51.0148,3.60659,1
51.58453,6.07383,1
52.31569,5.66618,1
52.80595,6.90854,1
51.87884,6.51385,1
52.81721,6.77525,1
51.10654,3.99061,1
51.58453,6.07383,1
51.87884,6.51385,1
52.85317,6.68368,1
52.8889,6.69003,1
51.29467,5.99744,1
51.3882,5.49982,1
52.92039,6.33079,1
52.45244,5.96409,1
51.64912,5.2155,1
53.0731,6.09752,1
51.98683,6.33796,1
51.38358,5.46183,1
52.85345,6.68452,1
53.08255,6.45112,1
52.78861,6.90862,1
52.95321,6.09918,1
52.00637,6.55468,1
51.04408,4.54723,1
52.44118,6.03354,1
52.31244,5.61452,1
52.92374,6.71322,1
52.00045,6.6733,1
52.09351,6.07984,1
52.00637,6.55468,1
51.48073,5.36192,1
36.07001,-79.80729,1
52.45392,13.40401,1
51.58424,4.7112,1
51.48025,5.36139,1
51.48073,5.36192,1
51.57064,4.55817,1
51.47643,5.359,1
51.56452,4.77054,1
50.94486,4.03461,1
50.98755,3.56431,1
36.07184,-79.80831,1
51.48073,5.36192,1
51.47561,5.35774,1
53.21641,8.9233,1
49.98828,8.54906,1
53.64016,8.86185,1
51.96458,7.60953,1
52.66619,4.64124,1
50.98932,3.89186,1
51.37675,4.47672,1
50.88225,4.56082,1
50.97144,4.81746,1
51.4397,4.41934,1
50.93625,4.51836,1
52.02901,6.57085,1
50.76329,3.63902,1
50.71155,4.24863,1
50.71157,4.27695,1
51.17357,5.50582,1
50.73633,3.63944,1
50.7116,4.31942,1
51.94724,6.69879,1
52.02099,6.27835,1
52.01177,6.60359,1
50.87711,5.48438,1
51.94197,6.70571,1
51.94556,6.70255,1
52.01177,6.60359,1
50.93625,4.51836,1
50.39013,8.9209,1
53.83339,8.63285,1
52.01177,6.60359,1
51.94197,6.70571,1
53.38005,8.67268,1
52.40877,7.04062,1
53.6087,8.73499,1
51.11197,3.37651,1
50.73856,4.30523,1
50.96245,4.81737,1
50.97144,4.81746,1
51.91726,6.64694,1
51.92897,6.74259,1
53.25916,8.66547,1
52.19617,6.11551,1
52.06953,6.12069,1
51.09091,5.6751,1
52.19548,5.20438,1
50.95903,5.37246,1
52.34205,5.68654,1
54.68998,9.44927,1
51.32688,6.1475,1
51.90209,6.1988,1
52.03494,6.70269,1
50.77453,4.34771,1
50.74684,5.87807,1
50.77447,4.48949,1
51.90209,6.1988,1
51.99703,6.70418,1
52.03307,6.69498,1
52.06953,6.12069,1
52.00821,6.64983,1
52.37179,4.5888,1
50.96301,4.63233,1
51.14633,5.53374,1
41.39197,-72.95769,1
51.05825,5.33181,1
51.01506,3.64934,1
52.19548,5.20438,1
51.00359,5.41617,1
52.45004,6.0283,1
52.00729,6.65054,1
50.96947,3.55038,1
51.32832,6.14885,1
51.17757,3.77553,1
51.32688,6.1475,1
50.82833,4.5464,1
51.18296,5.46314,1
50.74749,4.50359,1
51.32832,6.14885,1
51.32688,6.1475,1
53.83339,8.63285,1
51.32629,6.14689,1
50.96957,3.56462,1
50.96295,4.6608,1
50.88712,5.37092,1
50.83725,4.58902,1
52.24763,5.52072,1
51.31453,6.14363,1
51.16667,5.26258,1
53.00278,4.75411,1
52.6947,4.66854,1
52.36556,6.42509,1
50.95656,5.62862,1
50.89508,5.48481,1
51.31453,6.14363,1
53.05628,4.74985,1
51.24161,4.07543,1
51.96458,7.60953,1
51.15613,5.44821,1
51.3145,6.14437,1
51.02476,3.77747,1
51.96479,6.79264,1
52.34233,5.95356,1
52.21233,5.59617,1
52.06386,5.69219,1
52.28429,6.29576,1
51.57235,4.94134,1
50.98496,5.48696,1
52.68545,6.23581,1
51.53212,4.64558,1
50.97663,5.41556,1
52.47434,6.61995,1
52.59968,4.71636,1
51.15738,3.43272,1
53.05628,4.74985,1
51.08423,5.44654,1
52.62686,4.73001,1
52.34233,5.95356,1
52.32674,5.93317,1
51.50633,4.80109,1
51.16486,5.47701,1
52.18854,6.75032,1
52.59968,4.71636,1
51.31853,6.14468,1
52.06034,5.71529,1
51.53212,4.64558,1
52.37468,5.79104,1
52.18091,6.1026,1
52.18854,6.75032,1
53.05702,4.74031,1
51.14005,3.5188,1
53.0122,6.68288,1
51.53212,4.64558,1
52.29581,6.45693,1
52.28964,6.45182,1
52.18071,6.10452,1
52.6947,4.66854,1
53.13362,6.64304,1
53.00215,6.60876,1
53.10048,6.38743,1
53.27665,6.84504,1
52.00972,6.58886,1
51.1697,4.07589,1
52.41903,5.93844,1
50.96752,5.42959,1
51.34582,6.16928,1
52.0991,6.50118,1
53.10328,6.38059,1
52.80514,6.11084,1
52.07668,6.11109,1
53.17522,7.00193,1
51.02508,4.88925,1
52.10938,6.49658,1
52.80528,6.11101,1
51.02206,5.35957,1
51.34485,6.1687,1
52.13828,6.28928,1
51.52292,4.29678,1
51.52292,4.29678,1
51.34833,4.96468,1
50.91811,4.12012,1
51.36775,4.49106,1
50.96301,4.63233,1
50.98913,4.88884,1
51.52292,4.29678,1
53.17522,7.00193,1
52.09087,6.40023,1
52.09573,6.52865,1
51.07991,4.11926,1
51.34532,6.16986,1
52.21247,5.57394,1
53.14482,6.75795,1
53.00215,6.60876,1
52.09573,6.52865,1
52.13828,6.28928,1
50.88023,3.65141,1
52.09087,6.40023,1
51.1427,4.06177,1
53.14482,6.75795,1
51.34532,6.16986,1
52.3588,5.81545,1
52.1575,6.55069,1
52.28753,6.53847,1
50.97747,5.3159,1
51.34084,4.39053,1
52.1478,5.26661,1
51.33866,5.15436,1
51.33866,5.15436,1
52.07912,6.10897,1
51.51284,4.49655,1
51.67782,6.00129,1
52.8054,6.11077,1
51.40376,4.40493,1
50.96295,4.6608,1
51.29801,3.98445,1
51.34584,6.1679,1
53.14482,6.75795,1
52.41903,5.93844,1
52.1965,5.17356,1
51.51284,4.49655,1
51.67782,6.00129,1
52.09971,6.49745,1
53.09295,6.38434,1
52.99958,6.46714,1
53.09307,6.38524,1
52.99622,6.73198,1
51.34584,6.1679,1
51.34462,6.16852,1
52.43234,6.89231,1
52.79382,6.92954,1
52.8978,6.82544,1
52.86126,6.82197,1
52.25665,6.26583,1
52.81808,6.88847,1
52.07085,5.36375,1
52.8947,6.3599,1
52.25651,6.26678,1
51.14239,4.77625,1
52.83745,6.48176,1
50.80319,3.05674,1
50.75655,4.33355,1
52.89108,6.84344,1
53.04306,6.61734,1
52.38924,6.50005,1
52.25662,6.26783,1
52.1652,6.55103,1
51.51263,5.88019,1
51.96551,6.51492,1
52.256,6.26562,1
52.00756,6.62541,1
52.38924,6.50005,1
52.79764,6.92233,1
52.81705,6.92809,1
52.79382,6.92954,1
51.39403,5.96686,1
50.99545,5.31627,1
50.99545,5.31627,1
52.8947,6.3599,1
52.42812,6.00692,1
51.98734,5.55367,1
52.01003,5.91891,1
51.22343,4.73402,1
52.3188,5.95019,1
51.46529,5.98322,1
52.87998,6.35745,1
52.8978,6.82544,1
52.21175,6.39442,1
52.44431,5.98525,1
51.09548,5.16127,1
51.7969,5.54428,1
52.8978,6.82544,1
52.43722,5.97008,1
52.2578,6.26512,1
51.47818,6.2078,1
52.82444,6.42589,1
51.33996,6.16899,1
52.25541,6.26293,1
52.83267,6.48409,1
52.15341,5.92526,1
52.25743,6.26874,1
52.00756,6.62541,1
50.90248,5.64138,1
52.854,6.81261,1
52.79382,6.92954,1
52.256,6.26562,1
52.38924,6.50005,1
51.24373,5.93909,1
52.79278,6.92344,1
52.79388,5.80697,1
51.47999,6.19268,1
51.98734,5.55367,1
52.13599,6.38418,1
52.07309,6.04805,1
52.90314,6.35508,1
52.88597,6.85529,1
53.83339,8.63285,1
50.72947,4.53186,1
52.13599,6.38418,1
52.21131,6.38531,1
52.15046,6.14233,1
51.7969,5.54428,1
52.84063,6.49285,1
52.21175,6.39442,1
51.04228,3.6917,1
52.25732,6.26531,1
51.52542,6.13458,1
52.17044,5.9266,1
52.82195,6.41697,1
51.22334,5.75702,1
52.07306,5.34162,1
51.06379,5.6886,1
51.24097,5.92493,1
52.25794,6.27331,1
52.25678,6.26807,1
52.25819,6.26419,1
52.86155,6.81962,1
52.25608,6.26354,1
52.13599,6.38418,1
52.81914,6.87345,1
52.88845,6.3716,1
52.42812,6.00692,1
50.96789,5.38689,1
52.09113,6.05609,1
52.43597,5.97067,1
52.8947,6.3599,1
52.25665,6.26583,1
52.88845,6.3716,1
52.04206,5.39697,1
52.5503,5.47729,1
52.88597,6.85529,1
52.25794,6.27331,1
51.98215,6.28199,1
52.43597,5.97067,1
52.47118,6.45516,1
52.84063,6.49285,1
52.25541,6.26293,1
52.25541,6.26293,1
52.25794,6.27331,1
51.98215,6.28199,1
52.87998,6.35745,1
52.86666,6.81828,1
52.1652,6.55103,1
52.81808,6.88847,1
52.90314,6.35508,1
52.25617,6.2646,1
52.79764,6.92233,1
50.9579,3.23745,1
51.10512,3.67651,1
51.43434,5.60011,1
52.86097,6.72444,1
53.05473,6.7071,1
53.04836,6.70142,1
52.33871,5.90959,1
51.57454,5.75397,1
41.39156,-72.95814,1
51.38957,5.54445,1
51.58932,5.92768,1
51.55932,5.92372,1
52.43595,5.77944,1
50.96301,4.63233,1
52.3284,5.74456,1
52.258,6.26935,1
52.25894,6.26401,1
52.15078,5.96496,1
52.96686,6.73485,1
52.25861,6.26901,1
52.25861,6.26901,1
52.93476,6.73122,1
52.91294,6.68115,1
52.33275,5.7063,1
52.25947,6.27911,1
52.09995,6.45321,1
52.92256,6.66329,1
53.05709,6.70246,1
52.86097,6.72444,1
52.6517,6.26143,1
51.62064,5.49413,1
53.05442,6.68915,1
52.94186,6.75694,1
51.12796,3.16187,1
52.16107,5.93591,1
52.25717,6.26193,1
51.57454,5.75397,1
51.50366,4.53101,1
52.29207,6.20284,1
51.58932,5.92768,1
51.33792,5.48065,1
52.90893,6.68681,1
53.09647,6.69077,1
52.91331,6.81949,1
52.65787,6.26393,1
52.90336,6.81601,1
52.2579,6.26787,1
52.01494,5.52385,1
51.50366,4.53101,1
52.03453,5.74632,1
53.04836,6.70142,1
52.63254,6.27507,1
52.2579,6.26787,1
51.30941,6.07149,1
51.98651,6.26672,1
52.37008,5.97651,1
52.90893,6.68681,1
52.18512,6.63923,1
52.89052,6.70114,1
52.6327,6.2746,1
51.4436,4.66078,1
51.02601,4.1338,1
52.97363,6.74763,1
52.25894,6.26401,1
52.96686,6.73485,1
51.30941,6.07149,1
52.92254,6.67153,1
52.64574,6.26611,1
53.07125,6.07387,1
52.63431,6.27625,1
48.61385,13.3865,1
52.90893,6.68681,1
52.16761,5.90535,1
52.16107,5.93591,1
52.83556,6.46867,1
51.50366,4.53101,1
51.22399,4.36184,1
51.61703,5.81336,1
52.89052,6.70114,1
52.34806,5.74091,1
52.83556,6.46867,1
52.93476,6.73122,1
52.35601,5.75392,1
52.35506,5.71151,1
52.32787,5.64737,1
52.15078,5.96496,1
51.55932,5.92372,1
50.61603,9.01051,1
52.90336,6.81601,1
52.97363,6.74763,1
52.258,6.26935,1
51.424,5.32746,1
51.54845,5.57152,1
52.18499,6.14048,1
52.33014,5.73436,1
52.93604,6.76525,1
51.61703,5.81336,1
51.68601,5.54736,1
52.35601,5.75392,1
53.07515,6.48036,1
51.01498,3.63509,1
53.89766,10.74205,1
52.29207,6.20284,1
51.30941,6.07149,1
52.15209,5.94223,1
53.09647,6.69077,1
50.96295,4.6608,1
52.01494,5.52385,1
52.18475,6.63865,1
51.2642,6.07335,1
51.5624,5.95591,1
51.68601,5.54736,1
52.93604,6.76525,1
51.38957,5.54445,1
51.15417,3.08972,1
50.97759,5.30166,1
52.85978,6.86314,1
52.63177,6.27555,1
52.93476,6.73122,1
52.90336,6.81601,1
51.42351,5.83499,1
50.99548,3.42172,1
52.29207,6.20284,1
53.07125,6.07387,1
52.37008,5.97651,1
51.68393,5.64297,1
52.25425,6.26139,1
51.98651,6.26672,1
51.33792,5.48065,1
52.25776,6.26258,1
52.32276,5.7458,1
52.15076,5.93784,1
52.15078,5.96496,1
51.70924,5.7426,1
52.96526,6.75568,1
51.38957,5.54445,1
52.25812,6.25764,1
51.55932,5.92372,1
53.03634,6.67677,1
52.91294,6.68115,1
52.01615,5.9561,1
51.15402,3.07543,1
50.71155,4.24863,1
50.72976,5.80669,1
51.54883,4.76797,1
41.31689,-72.92142,1
51.54669,4.77688,1
51.48443,4.35342,1
51.54876,4.76852,1
51.49365,4.99994,1
51.49365,4.99994,1
52.25371,6.26072,1
51.40769,5.35596,1
51.00822,4.4616,1
51.5326,4.83709,1
50.41618,8.22739,1
51.49091,5.01132,1
51.27026,5.2798,1
51.4554,4.38502,1
51.28496,5.37509,1
51.01532,3.69209,1
51.50393,4.95696,1
52.25648,6.26732,1
51.35026,5.59036,1
52.256,6.26608,1
52.2575,6.26574,1
51.49091,5.01132,1
51.4554,4.38502,1
51.54876,4.76852,1
51.40624,8.04413,1
51.48443,4.35342,1
51.54591,4.7809,1
51.49365,4.99994,1
51.88577,4.04739,1
51.54669,4.77688,1
51.40874,5.35187,1
51.00581,3.60674,1
51.23381,6.05847,1
51.23381,6.05847,1
48.03976,7.83978,1
50.90268,12.25773,1
51.23381,6.05847,1
51.23404,6.05766,1
51.23368,6.05933,1
50.65447,9.05883,1
51.23132,6.0686,1
53.57814,10.94564,1
51.19687,4.56213,1
51.12324,5.03319,1
51.04854,5.41718,1
51.13829,5.43351,1
50.71965,3.89459,1
51.06688,5.3748,1
50.92399,5.25792,1
50.81913,4.07807,1
51.25055,4.67695,1
51.06676,5.38906,1
51.06854,3.57718,1
51.75832,5.8944,1
51.55573,4.81367,1
51.75697,5.89151,1
52.11679,6.137,1
51.17255,6.02023,1
51.1556,5.50538,1
50.76554,4.34772,1
50.97747,5.3159,1
51.04891,5.37441,1
51.288,5.88097,1
51.31043,5.8904,1
51.99922,5.87888,1
51.17255,6.02023,1
52.08662,6.32299,1
50.73858,4.34773,1
50.91836,4.39032,1
51.1117,5.39005,1
51.30308,5.90493,1
52.0864,6.32205,1
51.95227,6.61415,1
52.46319,6.08614,1
51.16758,5.13392,1
52.0981,5.27127,1
50.97676,5.40133,1
50.95352,4.80305,1
51.41272,4.44806,1
51.31153,5.86405,1
51.40373,4.46241,1
59.89161,10.76417,1
52.1884,6.22097,1
50.98574,5.40153,1
51.16804,3.67557,1
51.17668,3.61824,1
51.18546,5.14852,1
51.95227,6.61415,1
52.11679,6.137,1
52.31146,5.94481,1
51.8885,6.25187,1
52.09493,6.09708,1
50.88503,5.83659,1
51.03929,5.44549,1
51.90411,6.73209,1
51.9286,6.61243,1
51.31153,5.86405,1
51.30739,5.89248,1
51.05659,5.51722,1
52.28127,5.93478,1
52.10462,6.09972,1
51.8885,6.25187,1
52.08562,6.3399,1
52.27848,6.54976,1
51.2959,5.86697,1
51.2959,5.86697,1
51.69812,3.73734,1
51.31079,5.89253,1
52.46319,6.08614,1
51.31153,5.86405,1
51.12877,5.49043,1
51.10129,3.19112,1
51.39272,5.06583,1
51.01498,3.63509,1
51.41271,4.46243,1
51.03889,5.48826,1
51.04774,5.50274,1
52.09959,6.59128,1
53.07662,7.06376,1
52.43174,5.87868,1
52.15415,5.3201,1
52.80099,6.46574,1
52.07763,6.44835,1
52.80099,6.46574,1
51.14633,5.53374,1
52.1007,5.87023,1
52.10966,6.49616,1
52.14974,5.31282,1
52.48992,6.46011,1
52.10269,6.60022,1
51.38815,5.46614,1
51.93443,6.61448,1
52.43174,5.87868,1
50.97676,5.40133,1
51.13973,3.47594,1
51.03889,5.48826,1
51.42171,4.44807,1
52.46121,6.05366,1
52.07824,5.88033,1
51.12018,5.44737,1
52.43174,5.87868,1
53.07662,7.06376,1
52.27833,5.94836,1
51.1559,3.26121,1
51.17677,3.63254,1
51.03889,5.48826,1
51.42172,4.4337,1
52.07138,6.37305,1
52.51162,6.49391,1
52.79385,6.92618,1
52.19801,6.82472,1
50.9589,5.3867,1
51.03889,5.48826,1
51.03876,5.50252,1
51.04774,5.50274,1
51.16416,5.54849,1
51.21287,5.07742,1
52.07138,6.37305,1
52.06191,6.41505,1
52.79385,6.92618,1
52.78362,6.92411,1
50.90852,4.81685,1
51.22004,5.33519,1
51.09596,3.64809,1
50.97663,5.41556,1
50.887,5.38513,1
52.19817,6.82501,1
52.06191,6.41505,1
50.89508,5.48481,1
51.04788,5.48848,1
52.48992,6.46011,1
51.41183,4.83615,1
51.04788,5.48848,1
52.4046,6.42182,1
51.12151,5.29028,1
50.71157,4.27695,1
51.17544,5.29135,1
51.03889,5.48826,1
52.78362,6.92411,1
51.23021,5.17791,1
51.03889,5.48826,1
51.03862,5.51677,1
51.04774,5.50274,1
51.04774,5.50274,1
51.52525,6.10771,1
52.79042,6.91849,1
50.93611,4.60372,1
51.33133,4.72054,1
51.05673,5.50296,1
51.03889,5.48826,1
51.04788,5.48848,1
51.00347,5.43042,1
51.06562,3.22056,1
50.80672,6.21783,1
50.90857,4.80264,1
51.3311,4.79228,1
51.03876,5.50252,1
51.03876,5.50252,1
52.00292,5.85708,1
51.59063,4.87583,1
51.18144,3.11757,1
51.0252,4.86074,1
51.00334,5.44466,1
51.4217,4.46245,1
51.25931,5.86109,1
52.87329,7.08277,1
51.39645,6.1408,1
52.96217,7.1279,1
52.61255,6.6315,1
51.077,5.23231,1
51.22871,6.07184,1
52.34438,5.8149,1
52.33785,5.79987,1
52.34438,5.8149,1
52.63944,6.26748,1
51.29926,6.07314,1
51.96962,5.69785,1
52.93789,7.08498,1
51.20764,5.79659,1
52.9374,7.10624,1
52.38325,6.00092,1
52.60206,4.6532,1
51.12863,5.50472,1
52.29731,6.37651,1
51.03396,3.82013,1
51.25931,5.86109,1
51.22205,6.0417,1
50.85239,5.21395,1
52.14578,5.88675,1
52.13934,5.8629,1
51.5836,4.89325,1
51.29926,6.07314,1
52.96116,7.14141,1
50.9589,5.3867,1
52.33785,5.79987,1
51.97125,5.69927,1
51.10259,5.40413,1
52.38325,6.00092,1
51.22871,6.07184,1
52.20113,6.28675,1
52.96116,7.14141,1
52.96153,7.08727,1
52.23697,5.21138,1
51.25945,6.02694,1
52.42809,4.63394,1
52.55168,6.54485,1
54.67212,8.32465,1
51.48668,6.13383,1
52.30813,5.90591,1
52.13107,5.88311,1
51.24919,6.06393,1
52.38325,6.00092,1
51.11194,5.36149,1
52.12071,6.32397,1
51.89196,6.57052,1
51.58099,4.90929,1
52.36607,5.90989,1
51.22205,6.0417,1
51.24919,6.06393,1
51.08006,4.20488,1
51.42166,4.50558,1
51.25994,5.8664,1
52.42809,4.63394,1
51.17587,5.23416,1
52.13934,5.8629,1
51.58451,4.89656,1
51.21444,4.73395,1
50.94874,5.99258,1
51.25945,6.02694,1
52.35811,5.89092,1
52.35811,5.89092,1
51.36872,5.39655,1
52.22251,5.81959,1
51.15272,2.96111,1
50.97724,5.34438,1
51.22871,6.07184,1
52.23697,5.21138,1
51.89196,6.57052,1
52.36249,5.70703,1
52.32486,5.79352,1
52.13107,5.88311,1
53.04348,7.06398,1
51.01621,4.86065,1
52.31729,5.90763,1
52.96116,7.14141,1
51.43891,4.80766,1
51.2304,5.14928,1
52.86444,7.09222,1
50.76548,4.48946,1
52.94992,6.32021,1
52.25774,5.81107,1
52.99601,6.70805,1
53.04808,6.08306,1
52.03999,5.85898,1
51.43214,5.31902,1
52.8895,6.35418,1
51.97381,5.55566,1
50.93611,4.60372,1
52.23125,5.88033,1
52.2121,5.79571,1
52.99351,6.72967,1
53.08474,4.76385,1
50.95372,5.98761,1
53.13815,6.64465,1
52.90692,6.35492,1
52.50814,6.51626,1
52.50814,6.51626,1
51.41956,4.36073,1
51.38889,5.54655,1
50.90338,5.5561,1
52.43839,7.0043,1
51.48948,5.27137,1
52.37148,5.90154,1
51.58296,5.9908,1
52.352,5.76038,1
52.82029,6.11758,1
52.38232,5.97227,1
51.42135,4.36479,1
52.32008,5.79062,1
52.22655,5.86876,1
52.90692,6.35492,1
51.65452,5.78727,1
53.13977,4.85166,1
51.48948,5.27137,1
52.3619,5.82893,1
52.71167,6.28821,1
52.15434,5.31961,1
52.97365,6.75876,1
52.33878,5.81588,1
50.9851,5.47272,1
52.8791,6.35377,1
52.31203,6.1457,1
52.34762,6.69448,1
52.26659,5.85819,1
52.35202,5.78327,1
53.165,4.85036,1
52.33934,5.78492,1
52.2207,5.89261,1
51.48137,5.69029,1
52.10082,5.32277,1
52.0376,5.8561,1
52.36286,5.82901,1
52.90692,6.35492,1
52.44771,6.18755,1
52.04619,6.39849,1
51.43214,5.31902,1
52.82129,6.10053,1
52.8895,6.35418,1
51.65452,5.78727,1
52.99186,6.73122,1
52.50941,6.51491,1
52.85861,6.78803,1
52.30191,5.89236,1
52.30003,5.84652,1
50.95372,5.98761,1
52.43434,6.05954,1
51.06599,5.47465,1
52.87178,6.79066,1
51.01523,3.67784,1
51.03017,5.45954,1
52.76516,6.22769,1
52.10199,5.3216,1
51.77481,5.82137,1
52.0713,5.26432,1
51.43797,5.89857,1
51.07703,3.50569,1
52.04619,6.39849,1
51.97381,5.55566,1
51.40966,4.34478,1
52.98099,6.63434,1
52.36532,6.77901,1
52.85293,6.79849,1
52.03999,5.85898,1
52.20843,5.75306,1
52.36259,5.88584,1
51.41546,4.35708,1
53.02993,6.70144,1
52.82029,6.11758,1
52.36286,5.82901,1
52.95697,6.16845,1
52.0713,5.26432,1
51.38303,6.08727,1
52.21157,5.87157,1
51.9766,5.5529,1
52.85293,6.79849,1
51.90834,6.53659,1
52.1832,6.22952,1
52.8895,6.35418,1
51.63345,4.82405,1
53.03501,6.71688,1
51.41775,4.34704,1
52.90773,6.14083,1
52.85863,6.78794,1
51.48137,5.69029,1
52.35202,5.78327,1
51.65452,5.78727,1
51.26606,5.19287,1
51.91986,6.58646,1
51.41739,4.35161,1
52.15434,5.31961,1
51.04927,5.33163,1
51.38155,6.08915,1
52.96707,6.76302,1
52.96239,6.72819,1
52.85355,6.86794,1
51.38079,6.09057,1
51.2298,5.23517,1
52.94195,7.12646,1
52.39623,6.00394,1
52.91353,6.38239,1
51.38279,6.09039,1
52.2458,5.73372,1
51.4202,4.91917,1
51.1298,5.37616,1
52.35229,5.83171,1
51.19284,5.36323,1
50.81325,3.15579,1
52.32148,6.95823,1
51.4202,4.91917,1
52.88482,6.73012,1
52.85355,6.86794,1
52.80742,6.88879,1
52.96919,6.75593,1
52.29284,5.90851,1
51.95439,6.51921,1
52.2401,5.71661,1
52.89079,6.70031,1
51.26672,5.09258,1
51.4202,4.91917,1
51.37806,4.34075,1
51.54003,5.77862,1
51.3758,6.0817,1
51.3776,6.09058,1
51.37509,6.08676,1
51.50138,4.82141,1
51.03683,5.68784,1
52.92031,6.66192,1
52.91353,6.38239,1
53.08434,6.44541,1
52.35754,5.85794,1
51.37692,6.08383,1
52.80742,6.88879,1
52.90658,6.67393,1
52.2401,5.71661,1
52.85355,6.86794,1
52.80519,6.89936,1
51.41506,4.32653,1
52.41355,6.02439,1
51.49937,4.33537,1
52.84788,6.72785,1
50.79959,3.6952,1
51.48291,5.76374,1
52.35681,5.8313,1
52.3285,5.8942,1
51.95439,6.51921,1
52.8555,6.74353,1
52.96707,6.76302,1
52.39623,6.00394,1
52.35346,5.83942,1
52.90658,6.67393,1
52.91532,6.67946,1
52.8133,6.87822,1
52.22796,5.7721,1
51.12194,5.23315,1
51.23948,5.13511,1
52.82065,6.88402,1
51.37756,6.0917,1
52.36639,6.40991,1
52.85805,5.49112,1
52.37373,6.0113,1
