"decimalLatitude","decimalLongitude","value"
52.14921,6.40518,1
52.22068,6.19496,1
52.00435,6.36727,1
52.4597,5.95594,1
51.9491,6.32875,1
52.01659,6.73684,1
51.97984,6.59958,1
52.18484,6.44849,1
53.05658,6.64175,1
53.00444,6.60354,1
52.00441,6.37222,1
51.94296,6.74985,1
51.91749,6.59702,1
51.53949,5.5526,1
51.97656,5.80545,1
52.20337,6.3728,1
51.89907,6.58467,1
52.47237,5.97583,1
52.04758,4.32178,1
52.47237,5.97583,1
52.02293,6.36617,1
52.18715,5.17992,1
52.22326,6.29684,1
52.22255,6.29934,1
51.43674,5.29408,1
51.576,5.98817,1
51.4177,5.59427,1
52.0516,6.41793,1
51.87884,6.51379,1
52.1021,5.27533,1
52.37525,6.99076,1
52.19754,5.19618,1
51.98688,6.338,1
52.12653,5.18108,1
51.64122,6.00011,1
52.03155,5.70064,1
51.60186,5.82213,1
52.30206,5.66309,1
51.64122,6.00011,1
52.21763,5.94019,1
51.31559,5.2602,1
50.83157,5.77864,1
52.05059,5.33717,1
51.4177,5.59427,1
52.20309,6.23781,1
52.3008,5.67827,1
51.96379,6.69305,1
51.90259,6.5632,1
52.10324,6.35179,1
51.51524,6.04068,1
52.29666,5.66797,1
52.17825,6.58735,1
52.18715,5.17992,1
52.86413,4.71045,1
51.565,5.83523,1
52.22327,6.30069,1
51.98688,6.338,1
52.16502,6.28022,1
52.12092,6.24743,1
52.46523,5.95937,1
53.40299,5.34955,1
52.06663,5.38226,1
51.25007,6.05158,1
52.20002,6.23276,1
51.87884,6.51379,1
52.05059,5.33717,1
51.3663,5.4058,1
51.3663,5.4058,1
52.0323,5.69664,1
52.19754,5.19618,1
52.10196,5.27571,1
52.1877,5.17852,1
52.16506,6.2806,1
52.10196,5.27571,1
52.22326,6.29684,1
52.3008,5.67827,1
52.64862,5.80929,1
51.51524,6.04068,1
53.10468,6.321,1
51.4177,5.59427,1
52.10196,5.27571,1
52.1021,5.27533,1
52.19823,5.19774,1
52.29996,5.66868,1
51.565,5.83523,1
52.1021,5.27533,1
52.06723,5.3421,1
52.06723,5.3421,1
52.06663,5.38226,1
52.02201,6.36059,1
51.37438,5.32662,1
51.43674,5.29408,1
50.82816,5.78414,1
51.565,5.83523,1
50.83167,5.7785,1
52.22409,6.30469,1
52.04992,6.41603,1
52.29944,5.66686,1
52.29996,5.66868,1
52.05059,5.33717,1
52.30206,5.66309,1
52.2247,6.30088,1
50.83177,5.77838,1
52.86413,4.71045,1
52.22326,6.29684,1
52.1877,5.17852,1
52.00949,6.6791,1
51.31579,5.25829,1
53.26086,6.7962,1
52.53586,4.65605,1
51.15888,5.97032,1
51.33141,5.25627,1
52.12381,4.38437,1
52.40746,6.45348,1
52.30394,6.95963,1
50.9517,5.98791,1
52.18577,5.18303,1
52.11501,5.23146,1
52.88998,7.0705,1
51.30417,5.24608,1
52.23428,5.78688,1
52.08538,5.38159,1
51.9586,6.37516,1
51.9586,6.37516,1
51.79304,5.93425,1
52.12236,4.38294,1
52.00814,6.73448,1
52.42129,6.22051,1
51.95958,6.37982,1
52.18601,5.18271,1
52.00814,6.73448,1
51.15888,5.97032,1
51.32929,5.25785,1
51.95842,6.3816,1
51.31579,5.25829,1
52.18593,5.18301,1
51.13194,5.92709,1
52.43855,6.89384,1
51.32544,5.29666,1
51.31785,5.26087,1
52.27586,6.84605,1
51.96198,6.36932,1
52.18593,5.18301,1
51.95958,6.37982,1
52.18683,5.18169,1
51.31683,5.25812,1
51.96234,6.36833,1
51.96234,6.36833,1
51.30271,5.24313,1
52.02732,6.75283,1
52.42129,6.22051,1
52.34095,5.90749,1
52.30394,6.95963,1
51.32562,5.27257,1
51.20908,5.69737,1
51.95867,6.37971,1
51.30271,5.24313,1
52.18568,5.17854,1
52.18617,5.18082,1
51.19382,5.66385,1
52.42129,6.22051,1
51.33401,5.24422,1
52.08538,5.38159,1
51.57644,5.8942,1
51.48904,5.59576,1
51.15888,5.97032,1
53.00267,6.97621,1
52.40746,6.45348,1
50.94874,5.99263,1
51.95765,6.37709,1
51.32331,5.26164,1
52.18588,5.18312,1
51.32544,5.29666,1
51.30417,5.24608,1
52.18683,5.18169,1
52.18588,5.18312,1
51.30333,5.24509,1
52.11501,5.23146,1
52.88998,7.0705,1
52.37061,5.82764,1
51.80469,5.89886,1
51.30271,5.24313,1
53.0736,6.46436,1
51.56667,4.96079,1
51.50566,4.52192,1
52.97151,6.74281,1
51.43037,4.78046,1
52.97666,6.75199,1
52.97666,6.75199,1
52.913,6.81842,1
51.56667,4.96079,1
51.54565,4.84984,1
52.99162,6.74265,1
52.38304,5.83301,1
52.97151,6.74281,1
52.98108,6.64213,1
51.30422,5.86502,1
52.913,6.81842,1
52.913,6.81842,1
52.90894,6.83283,1
52.15415,5.3201,1
52.15162,5.59695,1
52.0053,5.64884,1
52.97666,6.75199,1
51.72924,5.692,1
51.51147,4.97475,1
51.44065,5.37447,1
51.56667,4.96079,1
53.08103,6.44041,1
52.97181,6.75908,1
52.10917,6.49611,1
52.95716,6.74422,1
51.51147,4.97475,1
52.14974,5.31282,1
52.37988,5.8365,1
52.18378,6.4266,1
51.54565,4.84984,1
52.28105,5.63409,1
52.10917,6.49611,1
52.90894,6.83283,1
52.97151,6.74281,1
51.45423,4.90237,1
51.45423,4.90237,1
52.95716,6.74422,1
52.88829,6.67633,1
51.98739,5.66016,1
52.96554,6.73996,1
52.37991,5.82842,1
51.22389,6.06123,1
52.37861,5.8327,1
52.88829,6.67633,1
52.37765,5.83915,1
51.56571,5.96234,1
51.3692,5.99873,1
52.14974,5.31282,1
52.95003,6.75241,1
52.15162,5.59695,1
52.97181,6.75908,1
51.58453,6.07383,1
53.0575,6.48417,1
53.08255,6.45112,1
51.94674,6.53553,1
51.56571,5.96234,1
52.31015,5.81984,1
52.0053,5.64884,1
53.0736,6.46436,1
52.96554,6.73996,1
52.15162,5.59695,1
52.38012,5.82992,1
51.58453,6.07383,1
51.58453,6.07383,1
52.94466,6.80332,1
51.45405,5.36551,1
51.45237,5.36214,1
53.08608,6.27882,1
52.28315,5.65763,1
52.80034,6.90711,1
52.45244,5.96409,1
52.95321,6.09918,1
51.76187,5.91482,1
52.31558,5.66615,1
52.15112,5.59547,1
51.29467,5.99744,1
52.13003,5.91178,1
51.64912,5.2155,1
51.3307,5.92661,1
52.30516,5.66603,1
51.56195,5.60169,1
51.30031,5.64781,1
51.29602,5.99558,1
53.0731,6.09752,1
52.44893,6.0354,1
52.15112,5.59547,1
52.80595,6.90854,1
51.30031,5.64781,1
51.48366,4.34721,1
52.81721,6.77525,1
52.81721,6.77525,1
52.46559,6.04356,1
52.86119,5.52424,1
51.38358,5.46183,1
52.80034,6.90711,1
51.56195,5.60169,1
52.90365,6.83677,1
53.08608,6.27882,1
53.07062,6.20745,1
51.36632,5.47155,1
52.95321,6.09918,1
52.28326,5.65978,1
52.86037,6.79637,1
52.42301,5.89295,1
51.3307,5.92661,1
51.63024,5.33691,1
51.11489,5.99751,1
52.85317,6.68368,1
52.10188,5.73291,1
53.0731,6.09752,1
51.64912,5.2155,1
51.6848,5.76419,1
53.07062,6.20745,1
52.80595,6.90854,1
52.43353,6.01454,1
51.38358,5.46183,1
51.38358,5.46183,1
51.80536,5.90842,1
52.15434,5.31961,1
51.76763,5.91244,1
52.92039,6.33079,1
52.90914,6.83814,1
52.85148,6.7375,1
52.15434,5.31961,1
52.79841,6.93006,1
51.80536,5.90842,1
52.9169,6.31155,1
52.85824,6.82295,1
52.84731,6.81382,1
52.88206,6.69711,1
52.79841,6.93006,1
52.31244,5.61452,1
52.28315,5.65763,1
51.63024,5.33691,1
52.30964,5.63906,1
52.81797,6.87583,1
52.90443,6.7148,1
51.3882,5.49982,1
51.96644,6.36169,1
52.4738,5.99132,1
52.86119,5.52424,1
51.4536,5.7298,1
52.81721,6.77525,1
51.4536,5.7298,1
52.84355,6.72351,1
51.96927,6.35642,1
51.68875,5.44216,1
52.85148,6.7375,1
51.48366,4.34721,1
51.6848,5.76419,1
52.31244,5.61452,1
52.84928,6.82541,1
52.9169,6.31155,1
52.44118,6.03354,1
52.78861,6.90862,1
52.80034,6.90711,1
52.4738,5.99132,1
51.96769,6.37782,1
51.95243,6.35377,1
52.9475,5.95989,1
53.07062,6.20745,1
51.11489,5.99751,1
51.32982,6.06615,1
52.85345,6.68452,1
51.95243,6.35377,1
52.9475,5.95989,1
52.44467,6.02272,1
51.46215,5.51146,1
52.02163,6.74177,1
51.29467,5.99744,1
52.92998,6.33176,1
52.13003,5.91178,1
52.90365,6.83677,1
51.30079,5.9055,1
52.80595,6.90854,1
52.43487,6.01393,1
52.78861,6.90862,1
51.75602,5.60832,1
52.12705,6.2898,1
52.01175,6.60357,1
52.01175,6.60357,1
52.17979,4.4821,1
52.01175,6.60357,1
51.97594,6.36701,1
52.11692,6.10856,1
52.09087,6.40023,1
51.68935,5.53632,1
52.3718,4.5888,1
51.96293,6.34497,1
52.6947,4.66854,1
52.24763,5.52072,1
51.98371,6.21163,1
59.90448,10.6724,1
52.6947,4.66854,1
52.62686,4.73001,1
52.09087,6.40023,1
52.21247,5.57394,1
51.7033,5.51799,1
52.34226,5.95337,1
52.32915,5.93733,1
52.59968,4.71636,1
52.32801,5.93381,1
52.62686,4.73001,1
52.59968,4.71636,1
52.28416,6.29565,1
52.6947,4.66854,1
52.18071,6.10452,1
51.72319,3.70547,1
52.06386,5.69219,1
52.05209,5.69007,1
51.99433,6.23601,1
51.44288,5.90323,1
52.10404,5.87916,1
52.07957,6.06315,1
52.00578,6.61406,1
51.27052,3.48945,1
51.53212,4.64558,1
52.10431,5.87916,1
51.53212,4.64558,1
53.00278,4.75411,1
52.15837,6.58383,1
52.13431,5.28363,1
51.27052,3.48945,1
51.98359,6.26362,1
51.72319,3.70547,1
53.02853,6.92315,1
52.18676,6.14626,1
52.1888,5.44418,1
51.53212,4.64558,1
53.04306,6.61734,1
52.36556,6.42509,1
52.15594,6.62248,1
52.05209,5.69007,1
52.32085,5.95251,1
51.51284,4.49655,1
52.15367,6.39144,1
52.43277,6.87962,1
52.39587,5.89348,1
53.14482,6.75795,1
53.14482,6.75795,1
52.28964,6.45182,1
52.1189,6.47551,1
52.176,6.41402,1
52.18851,6.75039,1
51.67782,6.00129,1
51.51284,4.49655,1
52.15152,6.59715,1
51.63673,4.81712,1
52.15081,6.59247,1
52.1652,6.55103,1
52.55583,6.54849,1
51.96702,6.78581,1
52.1652,6.55103,1
51.29801,3.98445,1
52.15081,6.59247,1
52.28072,6.44963,1
52.18836,6.42375,1
52.1478,5.26661,1
52.15081,6.59247,1
52.11884,6.42816,1
53.13362,6.64304,1
52.00685,6.61138,1
53.17237,7.06971,1
52.1612,6.62856,1
53.14482,6.75795,1
52.33973,5.92455,1
51.67782,6.00129,1
52.07267,6.66879,1
52.93604,6.76525,1
52.97291,6.74765,1
51.98579,6.27676,1
52.07085,5.36375,1
52.12828,6.3857,1
52.13599,6.38418,1
52.34655,5.91814,1
53.08411,6.44635,1
51.22334,5.75702,1
52.93604,6.76525,1
52.13599,6.38418,1
52.89052,6.70114,1
52.15733,6.55075,1
52.90893,6.68681,1
51.48458,4.93373,1
52.07308,6.04799,1
52.21094,6.39383,1
52.90893,6.68681,1
52.14941,5.93511,1
51.98579,6.27676,1
52.90893,6.68681,1
52.97291,6.74765,1
52.05152,6.62966,1
52.05152,6.62966,1
51.24373,5.93909,1
53.04836,6.70142,1
53.05473,6.7071,1
51.52542,6.13458,1
52.89052,6.70114,1
52.83556,6.46867,1
52.14941,5.93511,1
52.93476,6.73122,1
52.00003,6.24211,1
52.38924,6.50005,1
51.98215,6.28199,1
52.21166,6.39458,1
52.14941,5.93511,1
52.21131,6.38531,1
52.00003,6.24211,1
52.89052,6.70114,1
51.99178,6.26951,1
52.15946,5.93494,1
52.21094,6.39383,1
52.91294,6.68115,1
51.39403,5.96686,1
52.08839,6.11103,1
53.05709,6.70246,1
53.07515,6.48036,1
51.51914,4.90872,1
51.98215,6.28199,1
52.00003,6.24211,1
52.11657,6.46566,1
52.91294,6.68115,1
52.34441,5.81281,1
53.04836,6.70142,1
52.83699,6.47771,1
52.12828,6.3857,1
51.99178,6.26951,1
52.21166,6.39458,1
52.12828,6.3857,1
52.3719,5.90041,1
52.15341,5.92526,1
52.07085,5.36375,1
52.05234,6.66734,1
52.15946,5.93494,1
52.35601,5.75395,1
52.8978,6.82544,1
52.81808,6.88847,1
51.46979,4.3965,1
52.87998,6.35745,1
52.8947,6.3599,1
53.10328,6.38059,1
51.61703,5.81336,1
51.68601,5.54736,1
52.81808,6.88847,1
51.4554,4.38502,1
52.90314,6.35508,1
52.15078,5.96496,1
52.14597,6.77785,1
52.8947,6.3599,1
52.1611,5.90341,1
52.37008,5.97647,1
52.79388,5.80697,1
52.29207,6.20284,1
53.09307,6.38524,1
52.8978,6.82544,1
52.01615,5.9561,1
52.88597,6.85529,1
52.14242,6.77757,1
52.15078,5.96496,1
52.01664,6.01062,1
52.3413,5.74777,1
52.88845,6.3716,1
52.04336,6.06297,1
51.58932,5.92768,1
52.86126,6.82197,1
52.22582,6.52934,1
52.01546,5.93405,1
52.35601,5.75395,1
52.04745,6.06663,1
50.76785,5.94162,1
52.81705,6.92809,1
52.90336,6.81601,1
52.88845,6.3716,1
52.79764,6.92233,1
52.79764,6.92233,1
52.86097,6.72444,1
52.90336,6.81601,1
53.05869,4.75296,1
52.37008,5.97647,1
51.98651,6.26672,1
52.15078,5.96496,1
51.61703,5.81336,1
52.01448,5.93694,1
52.90314,6.35508,1
52.06374,6.08456,1
52.32999,5.73439,1
52.29207,6.20284,1
52.8947,6.3599,1
53.09256,6.38156,1
51.62064,5.49413,1
52.22205,5.52822,1
52.8978,6.82544,1
52.86087,6.83495,1
52.33873,5.90976,1
52.86097,6.72444,1
53.07125,6.07387,1
52.94186,6.75694,1
52.79382,6.92954,1
53.09647,6.69077,1
51.9771,6.38358,1
53.10048,6.38743,1
53.05839,4.74931,1
52.85978,6.86314,1
52.29207,6.20284,1
52.79382,6.92954,1
52.01546,5.93405,1
53.07125,6.07387,1
51.52933,5.55473,1
52.01546,5.93405,1
51.38957,5.54445,1
51.68393,5.64297,1
52.15076,5.93784,1
52.94186,6.75694,1
51.61703,5.81336,1
52.88597,6.85529,1
51.38957,5.54445,1
52.79278,6.92344,1
52.32837,5.7447,1
52.87998,6.35745,1
52.00661,5.95053,1
52.90314,6.35508,1
51.68601,5.54736,1
52.88845,6.3716,1
51.4554,4.38502,1
51.62064,5.49413,1
52.33275,5.70633,1
52.18499,6.14048,1
51.57454,5.75397,1
52.01541,6.55296,1
59.90448,10.6724,1
52.7861,6.2452,1
51.57454,5.75397,1
51.55932,5.92372,1
51.5624,5.95591,1
52.12423,6.3833,1
51.55932,5.92372,1
51.32019,5.42385,1
52.099,6.08878,1
52.10488,6.10133,1
52.10462,6.09972,1
52.22192,6.11567,1
52.31782,6.76111,1
51.96334,6.14722,1
51.96334,6.14722,1
52.10488,6.10133,1
51.47937,5.38509,1
52.2812,5.93478,1
51.90225,6.56296,1
52.46319,6.08614,1
51.4898,5.35051,1
51.4818,5.37371,1
51.48204,5.38701,1
51.4818,5.37371,1
51.8885,6.25187,1
52.09491,6.09724,1
51.48301,5.37302,1
52.08639,6.33901,1
51.69812,3.73734,1
52.48992,6.46011,1
52.31139,5.94483,1
51.48058,5.38473,1
52.09056,6.27737,1
51.48319,5.37259,1
52.16639,6.24503,1
51.49244,5.37405,1
51.49608,5.35912,1
52.42809,4.63394,1
52.46319,6.08614,1
51.486,5.37103,1
51.8885,6.25187,1
51.69812,3.73734,1
51.49156,5.35588,1
51.4818,5.37371,1
52.16639,6.24503,1
51.4898,5.35051,1
52.82029,6.11758,1
52.09593,6.10863,1
51.90366,6.59944,1
52.19817,6.82501,1
51.49009,5.34943,1
51.48257,5.37538,1
51.9235,6.15041,1
52.11679,6.137,1
52.11679,6.137,1
51.4922,5.37657,1
52.17882,6.20369,1
52.48992,6.46011,1
51.48204,5.38701,1
51.49009,5.34943,1
52.16639,6.24503,1
52.12448,5.95941,1
52.43175,5.87856,1
52.24331,5.20664,1
52.06191,6.41505,1
52.07129,6.37317,1
52.27827,5.94864,1
52.08618,5.33504,1
52.13633,5.98354,1
52.09959,6.59128,1
52.11614,6.07034,1
52.29731,6.37651,1
52.79429,5.75483,1
52.43175,5.87856,1
52.77973,4.67122,1
52.77869,4.674,1
51.62302,4.20873,1
52.07129,6.37317,1
52.13633,5.98354,1
52.10896,6.08212,1
52.11573,6.07128,1
53.04135,7.07393,1
52.06781,6.37577,1
52.06191,6.41505,1
52.77869,4.674,1
53.04135,7.07393,1
52.79429,5.75483,1
52.77869,4.674,1
52.10062,5.95407,1
52.43175,5.87856,1
52.02162,5.74962,1
52.02713,5.8302,1
51.01962,5.80978,1
52.9374,7.10624,1
52.93789,7.08498,1
52.119,4.37878,1
52.02231,5.81828,1
53.165,4.85036,1
52.13107,5.88311,1
52.96116,7.14141,1
52.33785,5.79987,1
52.96116,7.14141,1
52.13933,5.86255,1
52.29656,5.92087,1
52.33878,5.81588,1
52.93789,7.08498,1
52.97597,6.7459,1
52.96116,7.14141,1
52.85861,6.78803,1
52.9374,7.10624,1
52.29656,5.92087,1
52.33785,5.79987,1
52.30813,5.90591,1
52.20113,6.28647,1
52.32619,5.76353,1
52.06531,5.32476,1
51.4898,5.34997,1
52.12236,4.38294,1
52.32975,5.79063,1
52.88074,6.8314,1
52.96217,7.1279,1
51.96019,6.51429,1
53.165,4.85036,1
52.104,5.242,1
52.13604,6.53921,1
51.89197,6.57035,1
52.14436,5.8872,1
53.09264,4.7528,1
52.9374,7.10624,1
52.30982,5.93735,1
52.60206,4.6532,1
52.10031,6.51832,1
52.19471,5.43921,1
52.38315,6.00086,1
52.38315,6.00086,1
52.13604,6.53921,1
51.93438,6.61457,1
52.60206,4.6532,1
52.13933,5.86255,1
52.22251,5.81963,1
53.02993,6.70144,1
52.38315,6.00086,1
52.02231,5.81828,1
52.14436,5.8872,1
52.31731,5.90754,1
52.36179,5.82895,1
52.94992,6.32021,1
52.37737,5.91145,1
51.48948,5.27137,1
52.09117,6.05625,1
52.43445,6.05951,1
52.89949,6.92473,1
52.21091,5.8715,1
52.8791,6.35377,1
52.07957,5.7988,1
52.22658,5.86883,1
52.97365,6.75876,1
52.31999,5.79081,1
52.10199,5.3216,1
52.8555,6.74353,1
52.90773,6.14083,1
52.38487,4.58707,1
52.24622,5.84992,1
52.80944,6.89233,1
53.05793,6.53643,1
52.37035,5.89944,1
52.8555,6.74353,1
52.46266,6.07908,1
52.8133,6.87822,1
52.96674,6.16623,1
52.82765,6.88507,1
52.8895,6.35418,1
52.18327,6.2294,1
52.25468,5.85107,1
53.04808,6.08306,1
52.8895,6.35418,1
52.84788,6.72785,1
52.8555,6.74353,1
52.96239,6.72819,1
52.352,5.76038,1
52.22727,5.8747,1
52.8895,6.35418,1
52.35299,5.88151,1
52.42904,6.03077,1
52.8126,6.88883,1
52.89949,6.92473,1
51.97399,5.55566,1
52.0713,5.26432,1
51.48376,4.33947,1
52.18327,6.2294,1
52.85355,6.86794,1
51.65452,5.78727,1
52.09506,6.04987,1
52.33934,5.78492,1
53.07635,6.48467,1
52.96707,6.76302,1
52.96707,6.76302,1
52.85355,6.86794,1
52.03768,5.8561,1
52.21226,5.79559,1
52.36283,5.82896,1
52.35879,5.87472,1
53.06187,6.68227,1
52.90692,6.35492,1
51.48948,5.27137,1
52.90692,6.35492,1
52.08645,5.34438,1
52.10082,5.32277,1
52.85293,6.79849,1
51.91986,6.58646,1
52.80528,6.89945,1
51.9083,6.53664,1
52.36283,5.82896,1
52.35879,5.87472,1
52.11332,6.07631,1
52.20681,5.81,1
53.05877,6.66808,1
52.33868,5.75812,1
52.10199,5.3216,1
52.06837,6.40907,1
52.04605,6.39834,1
52.35203,5.783,1
51.65452,5.78727,1
52.35203,5.783,1
52.04289,5.84713,1
52.0713,5.26432,1
52.09146,6.05528,1
51.93347,6.16325,1
52.09948,6.57077,1
52.29284,5.90851,1
52.41363,6.02429,1
51.50127,4.58723,1
52.36729,5.84192,1
52.35681,5.83141,1
52.09789,6.57324,1
52.37373,6.0113,1
52.35347,5.83939,1
51.54003,5.77862,1
53.08122,6.47117,1
52.07865,5.88651,1
52.89269,6.65748,1
51.67059,5.79088,1
51.95439,6.51921,1
52.04382,5.78414,1
52.35233,5.83187,1
52.09738,6.58182,1
52.13496,6.53471,1
51.91611,6.55066,1
52.10269,6.60022,1
52.91353,6.38239,1
52.09374,6.07298,1
52.94232,6.44531,1
51.60718,5.93511,1
51.50317,4.99757,1
51.54607,5.14889,1
52.35331,5.84882,1
52.86122,5.55019,1
52.09374,6.07298,1
52.92031,6.66192,1
52.35771,5.85796,1
52.39179,5.97333,1
51.91611,6.55066,1
51.29892,5.26368,1
52.09789,6.57324,1
51.95439,6.51921,1
52.90751,6.68784,1
52.37373,6.0113,1
52.35347,5.83939,1
51.90628,6.56399,1
52.91353,6.38239,1
51.91611,6.55066,1
51.41506,4.32653,1
52.91353,6.38239,1
52.09611,6.08003,1
52.09351,6.07984,1
51.67059,5.79088,1
51.55543,4.54273,1
52.93857,6.72323,1
51.50317,4.99757,1
52.94232,6.44531,1
52.94232,6.44531,1
52.3285,5.8942,1
52.85805,5.49112,1
51.54607,5.14889,1
52.32915,5.93733,1
51.57224,5.98431,1
51.51897,5.49706,1
52.0079,5.8927,1
51.45416,4.34001,1
51.4783,4.38278,1
52.00745,5.89182,1
52.01848,5.89644,1
51.48291,5.76374,1
51.5141,4.8904,1
51.50138,4.82141,1
51.34533,5.51164,1
52.0079,5.8927,1
51.9432,6.32753,1
51.48291,5.76374,1
51.4202,4.91917,1
51.47867,4.40538,1
51.40792,5.34732,1
51.30055,5.4102,1
52.01119,5.89211,1
51.48291,5.76374,1
51.51897,5.49706,1
51.99757,5.86087,1
51.4202,4.91917,1
52.0079,5.8927,1
51.47867,4.40538,1
52.01989,5.88859,1
52.00941,5.89502,1
51.50138,4.82141,1
52.00941,5.89502,1
52.01724,5.88623,1
51.40792,5.34732,1
51.40792,5.34732,1
36.1423,-86.79845,1
52.07675,6.48538,1
52.1486,5.54216,1
52.1486,5.54216,1
52.14826,5.54242,1
52.14826,5.54242,1
50.80939,5.74577,1
52.14667,5.53966,1
52.14667,5.53966,1
52.1486,5.54216,1
52.25285,5.93511,1
52.07238,6.30268,1
52.07165,6.35146,1
52.67116,4.68964,1
51.80728,5.86881,1
52.07165,6.35146,1
52.08181,6.6016,1
51.17255,6.02023,1
52.70575,4.70014,1
52.68785,4.6847,1
51.78874,5.85751,1
51.78874,5.85751,1
51.78499,5.83847,1
51.17255,6.02023,1
51.82403,5.70378,1
52.14662,5.5772,1
51.76651,5.81275,1
51.93861,6.69751,1
52.71107,4.68218,1
51.76651,5.81275,1
52.14662,5.5772,1
52.70487,4.67238,1
51.80881,5.86417,1
52.27595,5.75553,1
52.02056,6.42112,1
52.71107,4.68218,1
51.77279,5.55252,1
53.00678,6.75015,1
51.82403,5.70378,1
51.82403,5.70378,1
51.76651,5.81275,1
51.57886,3.54602,1
51.80881,5.86417,1
51.17255,6.02023,1
51.95235,6.19008,1
51.99127,6.32449,1
52.08538,6.33111,1
51.78973,5.7805,1
52.25702,5.93892,1
51.78973,5.7805,1
52.71107,4.68218,1
52.08181,6.6016,1
52.70777,4.68565,1
51.80881,5.86417,1
51.85678,6.37665,1
51.57886,3.54602,1
52.95722,6.7817,1
52.95722,6.7817,1
51.78499,5.83847,1
52.08181,6.6016,1
51.45308,4.30665,1
50.87897,5.79249,1
52.36782,6.07913,1
52.11284,5.49443,1
51.63071,5.48058,1
51.62485,5.2677,1
52.08848,6.51786,1
52.11284,5.49443,1
51.63,5.47826,1
51.63031,5.48029,1
52.08275,6.52578,1
51.60461,4.84559,1
52.08804,6.51347,1
51.62485,5.2677,1
51.63125,5.48173,1
50.87369,5.83791,1
52.92343,4.72063,1
51.62499,5.49489,1
50.94055,5.82211,1
50.8861,5.82219,1
51.9997,6.39068,1
50.85758,5.78882,1
51.63071,5.48058,1
52.41518,6.86453,1
51.62588,5.48172,1
51.63031,5.48029,1
52.36782,6.07913,1
52.02329,6.45356,1
51.63071,5.48058,1
52.8965,6.29473,1
52.23287,5.73773,1
52.31992,6.96397,1
52.21902,5.67983,1
51.45308,4.30665,1
52.27722,6.97454,1
52.27722,6.97454,1
50.85758,5.78882,1
52.08848,6.51786,1
52.2168,6.18862,1
51.62588,5.48172,1
50.78043,5.89578,1
51.63125,5.48173,1
52.92343,4.72063,1
51.50768,4.29081,1
52.92343,4.72063,1
51.62928,5.48756,1
52.22685,5.67816,1
52.22685,5.67816,1
51.56197,4.33017,1
51.25945,6.02694,1
53.09539,6.45064,1
52.96427,6.6841,1
52.1454,5.54929,1
52.32018,6.76749,1
51.24919,6.06393,1
52.94412,7.13269,1
51.22205,6.0417,1
51.61498,5.0178,1
51.56197,4.33017,1
51.22521,5.90606,1
52.9589,7.0925,1
52.94412,7.13269,1
51.50108,5.53724,1
51.29926,6.07314,1
52.96631,7.11452,1
53.03409,6.36366,1
52.31753,6.763,1
52.06423,6.60701,1
51.22205,6.0417,1
53.02756,7.11204,1
51.62465,5.03592,1
52.96631,7.11452,1
52.96447,7.12993,1
51.57096,4.33025,1
52.28195,5.78653,1
51.57072,4.556,1
51.16876,6.11707,1
52.16049,5.11998,1
52.93545,7.08578,1
52.93545,7.08578,1
51.57072,4.556,1
52.27461,5.78634,1
52.97082,7.1472,1
52.96631,7.11452,1
52.93545,7.08578,1
52.00431,5.53437,1
52.27527,5.79203,1
52.42793,4.58873,1
51.56488,5.49408,1
52.06423,6.60701,1
51.56433,5.4856,1
52.2758,5.78759,1
52.02676,6.12086,1
51.20764,5.79659,1
52.28552,6.70507,1
52.02087,6.39894,1
51.24919,6.06393,1
51.25945,6.02694,1
53.02756,7.11204,1
52.95102,7.12151,1
53.02756,7.11204,1
51.62763,3.9629,1
52.96454,6.68497,1
51.48473,5.15476,1
52.32816,5.06358,1
51.29926,6.07314,1
52.17908,6.9108,1
52.06423,6.60701,1
52.00431,5.53437,1
51.61498,5.0178,1
52.96631,7.11482,1
52.96631,7.11482,1
52.96447,7.12993,1
52.94412,7.13269,1
52.32018,6.76749,1
50.95372,5.98761,1
52.37034,6.25626,1
52.28475,6.22175,1
51.86386,5.65634,1
52.29018,6.20324,1
51.72095,5.57464,1
52.14944,5.5436,1
52.28538,6.20872,1
52.28413,6.21998,1
52.29018,6.20324,1
52.28776,6.20276,1
52.88291,6.6724,1
52.28413,6.21998,1
52.09473,5.58982,1
52.90633,6.66365,1
52.28475,6.22175,1
52.07584,5.33331,1
52.80485,6.80358,1
50.95372,5.98761,1
51.77826,5.88546,1
52.29519,6.1941,1
52.31973,6.38199,1
52.29519,6.1941,1
52.29474,6.1935,1
52.86596,6.86742,1
50.92305,5.98994,1
52.80203,6.90841,1
52.80485,6.80358,1
52.2401,5.71661,1
52.28777,6.21346,1
52.28538,6.20872,1
52.28776,6.20276,1
52.75624,6.62513,1
52.78501,6.92536,1
52.90633,6.66365,1
52.28687,6.20128,1
52.94317,6.80614,1
52.28538,6.20872,1
51.3742,4.3822,1
52.30977,6.5749,1
52.84217,6.64144,1
52.29026,6.20573,1
52.28777,6.21346,1
50.95372,5.98761,1
52.28413,6.21998,1
51.86386,5.65634,1
52.80203,6.90841,1
52.80485,6.80358,1
52.90731,6.82646,1
51.80578,5.86851,1
52.15063,5.49679,1
52.92361,6.82387,1
52.28776,6.20276,1
52.18705,5.25582,1
52.30977,6.5749,1
52.29142,6.20576,1
51.60583,5.30543,1
52.29207,6.20284,1
52.29026,6.20573,1
52.86731,6.84563,1
